1163,ERROR_MAGAZINE_NOT_PRESENT: The indicated element is part of a magazine that is not present.
1164,ERROR_DEVICE_REINITIALIZATION_NEEDED: The indicated device requires reinitialization due to hardware errors.
1165,ERROR_DEVICE_REQUIRES_CLEANING: The device has indicated that cleaning is required before further operations are attempted.
1166,ERROR_DEVICE_DOOR_OPEN: The device has indicated that its door is open.
1167,ERROR_DEVICE_NOT_CONNECTED: The device is not connected.
1168,ERROR_NOT_FOUND: Element not found.
1169,ERROR_NO_MATCH: There was no match for the specified key in the index.
1170,ERROR_SET_NOT_FOUND: The property set specified does not exist on the object.
1171,ERROR_POINT_NOT_FOUND: The point passed to GetMouseMovePoints is not in the buffer.
1172,ERROR_NO_TRACKING_SERVICE: The tracking (workstation) service is not running.
1173,ERROR_NO_VOLUME_ID: The Volume ID could not be found.
1175,ERROR_UNABLE_TO_REMOVE_REPLACED: Unable to remove the file to be replaced.
1176,ERROR_UNABLE_TO_MOVE_REPLACEMENT: Unable to move the replacement file to the file to be replaced. The file to be replaced has retained its original name.
1177,ERROR_UNABLE_TO_MOVE_REPLACEMENT_2: Unable to move the replacement file to the file to be replaced. The file to be replaced has been renamed using the backup name.
1178,ERROR_JOURNAL_DELETE_IN_PROGRESS: The volume change journal is being deleted.
1179,ERROR_JOURNAL_NOT_ACTIVE: The volume change journal is not active.
1180,ERROR_POTENTIAL_FILE_FOUND: A file was found, but it may not be the correct file.
1181,ERROR_JOURNAL_ENTRY_DELETED: The journal entry has been deleted from the journal.
1190,ERROR_SHUTDOWN_IS_SCHEDULED: A system shutdown has already been scheduled.
1191,ERROR_SHUTDOWN_USERS_LOGGED_ON: The system shutdown cannot be initiated because there are other users logged on to the computer.
1200,ERROR_BAD_DEVICE: The specified device name is invalid.
1201,ERROR_CONNECTION_UNAVAIL: The device is not currently connected but it is a remembered connection.
1202,ERROR_DEVICE_ALREADY_REMEMBERED: The local device name has a remembered connection to another network resource.
1203,ERROR_NO_NET_OR_BAD_PATH: The network path was either typed incorrectly, does not exist, or the network provider is not currently available. Please try retyping the path or contact your network administrator.
1204,ERROR_BAD_PROVIDER: The specified network provider name is invalid.
1205,ERROR_CANNOT_OPEN_PROFILE: Unable to open the network connection profile.
1206,ERROR_BAD_PROFILE: The network connection profile is corrupted.
1207,ERROR_NOT_CONTAINER: Cannot enumerate a noncontainer.
1208,ERROR_EXTENDED_ERROR: An extended error has occurred.
1209,ERROR_INVALID_GROUPNAME: The format of the specified group name is invalid.
1210,ERROR_INVALID_COMPUTERNAME: The format of the specified computer name is invalid.
1211,ERROR_INVALID_EVENTNAME: The format of the specified event name is invalid.
1212,ERROR_INVALID_DOMAINNAME: The format of the specified domain name is invalid.
1213,ERROR_INVALID_SERVICENAME: The format of the specified service name is invalid.
1214,ERROR_INVALID_NETNAME: The format of the specified network name is invalid.
1215,ERROR_INVALID_SHARENAME: The format of the specified share name is invalid.
1216,ERROR_INVALID_PASSWORDNAME: The format of the specified password is invalid.
1217,ERROR_INVALID_MESSAGENAME: The format of the specified message name is invalid.
1218,ERROR_INVALID_MESSAGEDEST: The format of the specified message destination is invalid.
1219,ERROR_SESSION_CREDENTIAL_CONFLICT: Multiple connections to a server or shared resource by the same user, using more than one user name, are not allowed. Disconnect all previous connections to the server or shared resource and try again.
1220,ERROR_REMOTE_SESSION_LIMIT_EXCEEDED: An attempt was made to establish a session to a network server, but there are already too many sessions established to that server.
1221,ERROR_DUP_DOMAINNAME: The workgroup or domain name is already in use by another computer on the network.
1222,ERROR_NO_NETWORK: The network is not present or not started.
1223,ERROR_CANCELLED: The operation was canceled by the user.
1224,ERROR_USER_MAPPED_FILE: The requested operation cannot be performed on a file with a user-mapped section open.
1225,ERROR_CONNECTION_REFUSED: The remote computer refused the network connection.
1226,ERROR_GRACEFUL_DISCONNECT: The network connection was gracefully closed.
1227,ERROR_ADDRESS_ALREADY_ASSOCIATED: The network transport endpoint already has an address associated with it.
1228,ERROR_ADDRESS_NOT_ASSOCIATED: An address has not yet been associated with the network endpoint.
1229,ERROR_CONNECTION_INVALID: An operation was attempted on a nonexistent network connection.
1230,ERROR_CONNECTION_ACTIVE: An invalid operation was attempted on an active network connection.
1231,ERROR_NETWORK_UNREACHABLE: The network location cannot be reached. For information about network troubleshooting, see Windows Help.
1232,ERROR_HOST_UNREACHABLE: The network location cannot be reached. For information about network troubleshooting, see Windows Help.
1233,ERROR_PROTOCOL_UNREACHABLE: The network location cannot be reached. For information about network troubleshooting, see Windows Help.
1234,ERROR_PORT_UNREACHABLE: No service is operating at the destination network endpoint on the remote system.
1235,ERROR_REQUEST_ABORTED: The request was aborted.
1236,ERROR_CONNECTION_ABORTED: The network connection was aborted by the local system.
1237,ERROR_RETRY: The operation could not be completed. A retry should be performed.
1238,ERROR_CONNECTION_COUNT_LIMIT: A connection to the server could not be made because the limit on the number of concurrent connections for this account has been reached.
1239,ERROR_LOGIN_TIME_RESTRICTION: Attempting to log in during an unauthorized time of day for this account.
1240,ERROR_LOGIN_WKSTA_RESTRICTION: The account is not authorized to log in from this station.
1241,ERROR_INCORRECT_ADDRESS: The network address could not be used for the operation requested.
1242,ERROR_ALREADY_REGISTERED: The service is already registered.
1243,ERROR_SERVICE_NOT_FOUND: The specified service does not exist.
1244,ERROR_NOT_AUTHENTICATED: The operation being requested was not performed because the user has not been authenticated.
1245,ERROR_NOT_LOGGED_ON: The operation being requested was not performed because the user has not logged on to the network. The specified service does not exist.
1246,ERROR_CONTINUE: Continue with work in progress.
1247,ERROR_ALREADY_INITIALIZED: An attempt was made to perform an initialization operation when initialization has already been completed.
1248,ERROR_NO_MORE_DEVICES: No more local devices.
1249,ERROR_NO_SUCH_SITE: The specified site does not exist.
1250,ERROR_DOMAIN_CONTROLLER_EXISTS: A domain controller with the specified name already exists.
1251,ERROR_ONLY_IF_CONNECTED: This operation is supported only when you are connected to the server.
1252,ERROR_OVERRIDE_NOCHANGES: The group policy framework should call the extension even if there are no changes.
1253,ERROR_BAD_USER_PROFILE: The specified user does not have a valid profile.
1254,ERROR_NOT_SUPPORTED_ON_SBS: This operation is not supported on a computer running Windows Server 2003 for Small Business Server.
1255,ERROR_SERVER_SHUTDOWN_IN_PROGRESS: The server machine is shutting down.
1256,ERROR_HOST_DOWN: The remote system is not available. For information about network troubleshooting, see Windows Help.
1257,ERROR_NON_ACCOUNT_SID: The security identifier provided is not from an account domain.
1258,ERROR_NON_DOMAIN_SID: The security identifier provided does not have a domain component.
1259,ERROR_APPHELP_BLOCK: AppHelp dialog canceled thus preventing the application from starting.
1260,ERROR_ACCESS_DISABLED_BY_POLICY: This program is blocked by group policy. For more information, contact your system administrator.
1261,ERROR_REG_NAT_CONSUMPTION: A program attempt to use an invalid register value. Normally caused by an uninitialized register. This error is Itanium specific.
1262,ERROR_CSCSHARE_OFFLINE: The share is currently offline or does not exist.
1263,ERROR_PKINIT_FAILURE: The Kerberos protocol encountered an error while validating the KDC certificate during smartcard logon. There is more information in the system event log.
1264,ERROR_SMARTCARD_SUBSYSTEM_FAILURE: The Kerberos protocol encountered an error while attempting to utilize the smartcard subsystem.
1265,ERROR_DOWNGRADE_DETECTED: The system cannot contact a domain controller to service the authentication request. Please try again later.
1271,ERROR_MACHINE_LOCKED: The machine is locked and cannot be shut down without the force option.
1273,ERROR_CALLBACK_SUPPLIED_INVALID_DATA: An application-defined callback gave invalid data when called.
1274,ERROR_SYNC_FOREGROUND_REFRESH_REQUIRED: The group policy framework should call the extension in the synchronous foreground policy refresh.
1275,ERROR_DRIVER_BLOCKED: This driver has been blocked from loading.
1276,ERROR_INVALID_IMPORT_OF_NON_DLL: A dynamic link library (DLL) referenced a module that was neither a DLL nor the process's executable image.
1277,ERROR_ACCESS_DISABLED_WEBBLADE: Windows cannot open this program since it has been disabled.
1278,ERROR_ACCESS_DISABLED_WEBBLADE_TAMPER: Windows cannot open this program because the license enforcement system has been tampered with or become corrupted.
1279,ERROR_RECOVERY_FAILURE: A transaction recover failed.
1280,ERROR_ALREADY_FIBER: The current thread has already been converted to a fiber.
1281,ERROR_ALREADY_THREAD: The current thread has already been converted from a fiber.
1282,ERROR_STACK_BUFFER_OVERRUN: The system detected an overrun of a stack-based buffer in this application. This overrun could potentially allow a malicious user to gain control of this application.
1283,ERROR_PARAMETER_QUOTA_EXCEEDED: Data present in one of the parameters is more than the function can operate on.
1284,ERROR_DEBUGGER_INACTIVE: An attempt to do an operation on a debug object failed because the object is in the process of being deleted.
1285,ERROR_DELAY_LOAD_FAILED: An attempt to delay-load a .dll or get a function address in a delay-loaded .dll failed.
1286,ERROR_VDM_DISALLOWED: %1 is a 16-bit application. You do not have permissions to execute 16-bit applications. Check your permissions with your system administrator.
1287,ERROR_UNIDENTIFIED_ERROR: Insufficient information exists to identify the cause of failure.
1288,ERROR_INVALID_CRUNTIME_PARAMETER: The parameter passed to a C runtime function is incorrect.
1289,ERROR_BEYOND_VDL: The operation occurred beyond the valid data length of the file.
1290,ERROR_INCOMPATIBLE_SERVICE_SID_TYPE: The service start failed since one or more services in the same process have an incompatible service SID type setting. A service with restricted service SID type can only coexist in the same process with other services with a restricted SID type. If the service SID type for this service was just configured, the hosting process must be restarted in order to start this service.,On Windows Server 2003 and Windows XP, an unrestricted service cannot coexist in the same process with other services. The service with the unrestricted service SID type must be moved to an owned process in order to start this service.
1291,ERROR_DRIVER_PROCESS_TERMINATED: The process hosting the driver for this device has been terminated.
1292,ERROR_IMPLEMENTATION_LIMIT: An operation attempted to exceed an implementation-defined limit.
1293,ERROR_PROCESS_IS_PROTECTED: Either the target process, or the target thread's containing process, is a protected process.
1294,ERROR_SERVICE_NOTIFY_CLIENT_LAGGING: The service notification client is lagging too far behind the current state of services in the machine.
1295,ERROR_DISK_QUOTA_EXCEEDED: The requested file operation failed because the storage quota was exceeded. To free up disk space, move files to a different location or delete unnecessary files. For more information, contact your system administrator.
1296,ERROR_CONTENT_BLOCKED: The requested file operation failed because the storage policy blocks that type of file. For more information, contact your system administrator.
1297,ERROR_INCOMPATIBLE_SERVICE_PRIVILEGE: A privilege that the service requires to function properly does not exist in the service account configuration. You may use the Services Microsoft Management Console (MMC) snap-in (services.msc) and the Local Security Settings MMC snap-in (secpol.msc) to view the service configuration and the account configuration.
1298,ERROR_APP_HANG: A thread involved in this operation appears to be unresponsive.
1299,ERROR_INVALID_LABEL: Indicates a particular Security ID may not be assigned as the label of an object.
1300,ERROR_NOT_ALL_ASSIGNED: Not all privileges or groups referenced are assigned to the caller.
1301,ERROR_SOME_NOT_MAPPED: Some mapping between account names and security IDs was not done.
1302,ERROR_NO_QUOTAS_FOR_ACCOUNT: No system quota limits are specifically set for this account.
1303,ERROR_LOCAL_USER_SESSION_KEY: No encryption key is available. A well-known encryption key was returned.
1304,ERROR_NULL_LM_PASSWORD: The password is too complex to be converted to a LAN Manager password. The LAN Manager password returned is a NULL string.
1305,ERROR_UNKNOWN_REVISION: The revision level is unknown.
1306,ERROR_REVISION_MISMATCH: Indicates two revision levels are incompatible.
1307,ERROR_INVALID_OWNER: This security ID may not be assigned as the owner of this object.
1308,ERROR_INVALID_PRIMARY_GROUP: This security ID may not be assigned as the primary group of an object.
1309,ERROR_NO_IMPERSONATION_TOKEN: An attempt has been made to operate on an impersonation token by a thread that is not currently impersonating a client.
1310,ERROR_CANT_DISABLE_MANDATORY: The group may not be disabled.
1311,ERROR_NO_LOGON_SERVERS: There are currently no logon servers available to service the logon request.
1312,ERROR_NO_SUCH_LOGON_SESSION: A specified logon session does not exist. It may already have been terminated.
1313,ERROR_NO_SUCH_PRIVILEGE: A specified privilege does not exist.
1314,ERROR_PRIVILEGE_NOT_HELD: A required privilege is not held by the client.
1315,ERROR_INVALID_ACCOUNT_NAME: The name provided is not a properly formed account name.
1316,ERROR_USER_EXISTS: The specified account already exists.
1317,ERROR_NO_SUCH_USER: The specified account does not exist.
1318,ERROR_GROUP_EXISTS: The specified group already exists.
1319,ERROR_NO_SUCH_GROUP: The specified group does not exist.
1320,ERROR_MEMBER_IN_GROUP: Either the specified user account is already a member of the specified group, or the specified group cannot be deleted because it contains a member.
1321,ERROR_MEMBER_NOT_IN_GROUP: The specified user account is not a member of the specified group account.
1322,ERROR_LAST_ADMIN: This operation is disallowed as it could result in an administration account being disabled, deleted or unable to log on.
1323,ERROR_WRONG_PASSWORD: Unable to update the password. The value provided as the current password is incorrect.
1324,ERROR_ILL_FORMED_PASSWORD: Unable to update the password. The value provided for the new password contains values that are not allowed in passwords.
1325,ERROR_PASSWORD_RESTRICTION: Unable to update the password. The value provided for the new password does not meet the length, complexity, or history requirements of the domain.
1326,ERROR_LOGON_FAILURE: The user name or password is incorrect.
1327,ERROR_ACCOUNT_RESTRICTION: Account restrictions are preventing this user from signing in. For example: blank passwords aren't allowed, sign-in times are limited, or a policy restriction has been enforced.
1328,ERROR_INVALID_LOGON_HOURS: Your account has time restrictions that keep you from signing in right now.
1329,ERROR_INVALID_WORKSTATION: This user isn't allowed to sign in to this computer.
1330,ERROR_PASSWORD_EXPIRED: The password for this account has expired.
1331,ERROR_ACCOUNT_DISABLED: This user can't sign in because this account is currently disabled.
1332,ERROR_NONE_MAPPED: No mapping between account names and security IDs was done.
1333,ERROR_TOO_MANY_LUIDS_REQUESTED: Too many local user identifiers (LUIDs) were requested at one time.
1334,ERROR_LUIDS_EXHAUSTED: No more local user identifiers (LUIDs) are available.
1335,ERROR_INVALID_SUB_AUTHORITY: The subauthority part of a security ID is invalid for this particular use.
1336,ERROR_INVALID_ACL: The access control list (ACL) structure is invalid.
1337,ERROR_INVALID_SID: The security ID structure is invalid.
1338,ERROR_INVALID_SECURITY_DESCR: The security descriptor structure is invalid.
1340,ERROR_BAD_INHERITANCE_ACL: The inherited access control list (ACL) or access control entry (ACE) could not be built.
1341,ERROR_SERVER_DISABLED: The server is currently disabled.
1342,ERROR_SERVER_NOT_DISABLED: The server is currently enabled.
1343,ERROR_INVALID_ID_AUTHORITY: The value provided was an invalid value for an identifier authority.
1344,ERROR_ALLOTTED_SPACE_EXCEEDED: No more memory is available for security information updates.
1345,ERROR_INVALID_GROUP_ATTRIBUTES: The specified attributes are invalid, or incompatible with the attributes for the group as a whole.
1346,ERROR_BAD_IMPERSONATION_LEVEL: Either a required impersonation level was not provided, or the provided impersonation level is invalid.
1347,ERROR_CANT_OPEN_ANONYMOUS: Cannot open an anonymous level security token.
1348,ERROR_BAD_VALIDATION_CLASS: The validation information class requested was invalid.
1349,ERROR_BAD_TOKEN_TYPE: The type of the token is inappropriate for its attempted use.
1350,ERROR_NO_SECURITY_ON_OBJECT: Unable to perform a security operation on an object that has no associated security.
1351,ERROR_CANT_ACCESS_DOMAIN_INFO: Configuration information could not be read from the domain controller, either because the machine is unavailable, or access has been denied.
1352,ERROR_INVALID_SERVER_STATE: The security account manager (SAM) or local security authority (LSA) server was in the wrong state to perform the security operation.
1353,ERROR_INVALID_DOMAIN_STATE: The domain was in the wrong state to perform the security operation.
1354,ERROR_INVALID_DOMAIN_ROLE: This operation is only allowed for the Primary Domain Controller of the domain.
1355,ERROR_NO_SUCH_DOMAIN: The specified domain either does not exist or could not be contacted.
1356,ERROR_DOMAIN_EXISTS: The specified domain already exists.
1357,ERROR_DOMAIN_LIMIT_EXCEEDED: An attempt was made to exceed the limit on the number of domains per server.
1358,ERROR_INTERNAL_DB_CORRUPTION: Unable to complete the requested operation because of either a catastrophic media failure or a data structure corruption on the disk.
1359,ERROR_INTERNAL_ERROR: An internal error occurred.
1360,ERROR_GENERIC_NOT_MAPPED: Generic access types were contained in an access mask which should already be mapped to nongeneric types.
1361,ERROR_BAD_DESCRIPTOR_FORMAT: A security descriptor is not in the right format (absolute or self-relative).
1362,ERROR_NOT_LOGON_PROCESS: The requested action is restricted for use by logon processes only. The calling process has not registered as a logon process.
1363,ERROR_LOGON_SESSION_EXISTS: Cannot start a new logon session with an ID that is already in use.
1364,ERROR_NO_SUCH_PACKAGE: A specified authentication package is unknown.
1365,ERROR_BAD_LOGON_SESSION_STATE: The logon session is not in a state that is consistent with the requested operation.
1366,ERROR_LOGON_SESSION_COLLISION: The logon session ID is already in use.
1367,ERROR_INVALID_LOGON_TYPE: A logon request contained an invalid logon type value.
1368,ERROR_CANNOT_IMPERSONATE: Unable to impersonate using a named pipe until data has been read from that pipe.
1369,ERROR_RXACT_INVALID_STATE: The transaction state of a registry subtree is incompatible with the requested operation.
1370,ERROR_RXACT_COMMIT_FAILURE: An internal security database corruption has been encountered.
1371,ERROR_SPECIAL_ACCOUNT: Cannot perform this operation on built-in accounts.
1372,ERROR_SPECIAL_GROUP: Cannot perform this operation on this built-in special group.
1373,ERROR_SPECIAL_USER: Cannot perform this operation on this built-in special user.
1374,ERROR_MEMBERS_PRIMARY_GROUP: The user cannot be removed from a group because the group is currently the user's primary group.
1375,ERROR_TOKEN_ALREADY_IN_USE: The token is already in use as a primary token.
1376,ERROR_NO_SUCH_ALIAS: The specified local group does not exist.
1377,ERROR_MEMBER_NOT_IN_ALIAS: The specified account name is not a member of the group.
1378,ERROR_MEMBER_IN_ALIAS: The specified account name is already a member of the group.
1379,ERROR_ALIAS_EXISTS: The specified local group already exists.
1380,ERROR_LOGON_NOT_GRANTED: Logon failure: the user has not been granted the requested logon type at this computer.
1381,ERROR_TOO_MANY_SECRETS: The maximum number of secrets that may be stored in a single system has been exceeded.
1382,ERROR_SECRET_TOO_LONG: The length of a secret exceeds the maximum length allowed.
1383,ERROR_INTERNAL_DB_ERROR: The local security authority database contains an internal inconsistency.
1384,ERROR_TOO_MANY_CONTEXT_IDS: During a logon attempt, the user's security context accumulated too many security IDs.
1385,ERROR_LOGON_TYPE_NOT_GRANTED: Logon failure: the user has not been granted the requested logon type at this computer.
1386,ERROR_NT_CROSS_ENCRYPTION_REQUIRED: A cross-encrypted password is necessary to change a user password.
1387,ERROR_NO_SUCH_MEMBER: A member could not be added to or removed from the local group because the member does not exist.
1388,ERROR_INVALID_MEMBER: A new member could not be added to a local group because the member has the wrong account type.
1389,ERROR_TOO_MANY_SIDS: Too many security IDs have been specified.
1390,ERROR_LM_CROSS_ENCRYPTION_REQUIRED: A cross-encrypted password is necessary to change this user password.
1391,ERROR_NO_INHERITANCE: Indicates an ACL contains no inheritable components.
1392,ERROR_FILE_CORRUPT: The file or directory is corrupted and unreadable.
1393,ERROR_DISK_CORRUPT: The disk structure is corrupted and unreadable.
1394,ERROR_NO_USER_SESSION_KEY: There is no user session key for the specified logon session.
1395,ERROR_LICENSE_QUOTA_EXCEEDED: The service being accessed is licensed for a particular number of connections. No more connections can be made to the service at this time because there are already as many connections as the service can accept.
1396,ERROR_WRONG_TARGET_NAME: The target account name is incorrect.
1397,ERROR_MUTUAL_AUTH_FAILED: Mutual Authentication failed. The server's password is out of date at the domain controller.
1398,ERROR_TIME_SKEW: There is a time and/or date difference between the client and server.
1399,ERROR_CURRENT_DOMAIN_NOT_ALLOWED: This operation cannot be performed on the current domain.
1400,ERROR_INVALID_WINDOW_HANDLE: Invalid window handle.
1401,ERROR_INVALID_MENU_HANDLE: Invalid menu handle.
1402,ERROR_INVALID_CURSOR_HANDLE: Invalid cursor handle.
1403,ERROR_INVALID_ACCEL_HANDLE: Invalid accelerator table handle.
1404,ERROR_INVALID_HOOK_HANDLE: Invalid hook handle.
1405,ERROR_INVALID_DWP_HANDLE: Invalid handle to a multiple-window position structure.
1406,ERROR_TLW_WITH_WSCHILD: Cannot create a top-level child window.
1407,ERROR_CANNOT_FIND_WND_CLASS: Cannot find window class.
1408,ERROR_WINDOW_OF_OTHER_THREAD: Invalid window; it belongs to other thread.
1409,ERROR_HOTKEY_ALREADY_REGISTERED: Hot key is already registered.
1410,ERROR_CLASS_ALREADY_EXISTS: Class already exists.
1411,ERROR_CLASS_DOES_NOT_EXIST: Class does not exist.
1412,ERROR_CLASS_HAS_WINDOWS: Class still has open windows.
1413,ERROR_INVALID_INDEX: Invalid index.
1414,ERROR_INVALID_ICON_HANDLE: Invalid icon handle.
1415,ERROR_PRIVATE_DIALOG_INDEX: Using private DIALOG window words.
1416,ERROR_LISTBOX_ID_NOT_FOUND: The list box identifier was not found.
1417,ERROR_NO_WILDCARD_CHARACTERS: No wildcards were found.
1418,ERROR_CLIPBOARD_NOT_OPEN: Thread does not have a clipboard open.
1419,ERROR_HOTKEY_NOT_REGISTERED: Hot key is not registered.
1420,ERROR_WINDOW_NOT_DIALOG: The window is not a valid dialog window.
1421,ERROR_CONTROL_ID_NOT_FOUND: Control ID not found.
1422,ERROR_INVALID_COMBOBOX_MESSAGE: Invalid message for a combo box because it does not have an edit control.
1423,ERROR_WINDOW_NOT_COMBOBOX: The window is not a combo box.
1424,ERROR_INVALID_EDIT_HEIGHT: Height must be less than 256.
1425,ERROR_DC_NOT_FOUND: Invalid device context (DC) handle.
1426,ERROR_INVALID_HOOK_FILTER: Invalid hook procedure type.
1427,ERROR_INVALID_FILTER_PROC: Invalid hook procedure.
1428,ERROR_HOOK_NEEDS_HMOD: Cannot set nonlocal hook without a module handle.
1429,ERROR_GLOBAL_ONLY_HOOK: This hook procedure can only be set globally.
1430,ERROR_JOURNAL_HOOK_SET: The journal hook procedure is already installed.
1431,ERROR_HOOK_NOT_INSTALLED: The hook procedure is not installed.
1432,ERROR_INVALID_LB_MESSAGE: Invalid message for single-selection list box.
1433,ERROR_SETCOUNT_ON_BAD_LB: LB_SETCOUNT sent to non-lazy list box.
1434,ERROR_LB_WITHOUT_TABSTOPS: This list box does not support tab stops.
1435,ERROR_DESTROY_OBJECT_OF_OTHER_THREAD: Cannot destroy object created by another thread.
1436,ERROR_CHILD_WINDOW_MENU: Child windows cannot have menus.
1437,ERROR_NO_SYSTEM_MENU: The window does not have a system menu.
1438,ERROR_INVALID_MSGBOX_STYLE: Invalid message box style.
1439,ERROR_INVALID_SPI_VALUE: Invalid system-wide (SPI_*) parameter.
1440,ERROR_SCREEN_ALREADY_LOCKED: Screen already locked.
1441,ERROR_HWNDS_HAVE_DIFF_PARENT: All handles to windows in a multiple-window position structure must have the same parent.
1442,ERROR_NOT_CHILD_WINDOW: The window is not a child window.
1443,ERROR_INVALID_GW_COMMAND: Invalid GW_* command.
1444,ERROR_INVALID_THREAD_ID: Invalid thread identifier.
1445,ERROR_NON_MDICHILD_WINDOW: Cannot process a message from a window that is not a multiple document interface (MDI) window.
1446,ERROR_POPUP_ALREADY_ACTIVE: Popup menu already active.
1447,ERROR_NO_SCROLLBARS: The window does not have scroll bars.
1448,ERROR_INVALID_SCROLLBAR_RANGE: Scroll bar range cannot be greater than MAXLONG.
1449,ERROR_INVALID_SHOWWIN_COMMAND: Cannot show or remove the window in the way specified.
1450,ERROR_NO_SYSTEM_RESOURCES: Insufficient system resources exist to complete the requested service.
1451,ERROR_NONPAGED_SYSTEM_RESOURCES: Insufficient system resources exist to complete the requested service.
1452,ERROR_PAGED_SYSTEM_RESOURCES: Insufficient system resources exist to complete the requested service.
1453,ERROR_WORKING_SET_QUOTA: Insufficient quota to complete the requested service.
1454,ERROR_PAGEFILE_QUOTA: Insufficient quota to complete the requested service.
1455,ERROR_COMMITMENT_LIMIT: The paging file is too small for this operation to complete.
1456,ERROR_MENU_ITEM_NOT_FOUND: A menu item was not found.
1457,ERROR_INVALID_KEYBOARD_HANDLE: Invalid keyboard layout handle.
1458,ERROR_HOOK_TYPE_NOT_ALLOWED: Hook type not allowed.
1459,ERROR_REQUIRES_INTERACTIVE_WINDOWSTATION: This operation requires an interactive window station.
1460,ERROR_TIMEOUT: This operation returned because the timeout period expired.
1461,ERROR_INVALID_MONITOR_HANDLE: Invalid monitor handle.
1462,ERROR_INCORRECT_SIZE: Incorrect size argument.
1463,ERROR_SYMLINK_CLASS_DISABLED: The symbolic link cannot be followed because its type is disabled.
1464,ERROR_SYMLINK_NOT_SUPPORTED: This application does not support the current operation on symbolic links.
1465,ERROR_XML_PARSE_ERROR: Windows was unable to parse the requested XML data.
1466,ERROR_XMLDSIG_ERROR: An error was encountered while processing an XML digital signature.
1467,ERROR_RESTART_APPLICATION: This application must be restarted.
1468,ERROR_WRONG_COMPARTMENT: The caller made the connection request in the wrong routing compartment.
1469,ERROR_AUTHIP_FAILURE: There was an AuthIP failure when attempting to connect to the remote host.
1470,ERROR_NO_NVRAM_RESOURCES: Insufficient NVRAM resources exist to complete the requested service. A reboot might be required.
1471,ERROR_NOT_GUI_PROCESS: Unable to finish the requested operation because the specified process is not a GUI process.
1500,ERROR_EVENTLOG_FILE_CORRUPT: The event log file is corrupted.
1501,ERROR_EVENTLOG_CANT_START: No event log file could be opened, so the event logging service did not start.
1502,ERROR_LOG_FILE_FULL: The event log file is full.
1503,ERROR_EVENTLOG_FILE_CHANGED: The event log file has changed between read operations.
1550,ERROR_INVALID_TASK_NAME: The specified task name is invalid.
1551,ERROR_INVALID_TASK_INDEX: The specified task index is invalid.
1552,ERROR_THREAD_ALREADY_IN_TASK: The specified thread is already joining a task.
1601,ERROR_INSTALL_SERVICE_FAILURE: The Windows Installer Service could not be accessed. This can occur if the Windows Installer is not correctly installed. Contact your support personnel for assistance.
1602,ERROR_INSTALL_USEREXIT: User cancelled installation.
1603,ERROR_INSTALL_FAILURE: Fatal error during installation.
1604,ERROR_INSTALL_SUSPEND: Installation suspended, incomplete.
1605,ERROR_UNKNOWN_PRODUCT: This action is only valid for products that are currently installed.
1606,ERROR_UNKNOWN_FEATURE: Feature ID not registered.
1607,ERROR_UNKNOWN_COMPONENT: Component ID not registered.
1608,ERROR_UNKNOWN_PROPERTY: Unknown property.
1609,ERROR_INVALID_HANDLE_STATE: Handle is in an invalid state.
1610,ERROR_BAD_CONFIGURATION: The configuration data for this product is corrupt. Contact your support personnel.
1611,ERROR_INDEX_ABSENT: Component qualifier not present.
1612,ERROR_INSTALL_SOURCE_ABSENT: The installation source for this product is not available. Verify that the source exists and that you can access it.
1613,ERROR_INSTALL_PACKAGE_VERSION: This installation package cannot be installed by the Windows Installer service. You must install a Windows service pack that contains a newer version of the Windows Installer service.
1614,ERROR_PRODUCT_UNINSTALLED: Product is uninstalled.
1615,ERROR_BAD_QUERY_SYNTAX: SQL query syntax invalid or unsupported.
1616,ERROR_INVALID_FIELD: Record field does not exist.
1617,ERROR_DEVICE_REMOVED: The device has been removed.
1618,ERROR_INSTALL_ALREADY_RUNNING: Another installation is already in progress. Complete that installation before proceeding with this install.
1619,ERROR_INSTALL_PACKAGE_OPEN_FAILED: This installation package could not be opened. Verify that the package exists and that you can access it, or contact the application vendor to verify that this is a valid Windows Installer package.
1620,ERROR_INSTALL_PACKAGE_INVALID: This installation package could not be opened. Contact the application vendor to verify that this is a valid Windows Installer package.
1621,ERROR_INSTALL_UI_FAILURE: There was an error starting the Windows Installer service user interface. Contact your support personnel.
1622,ERROR_INSTALL_LOG_FAILURE: Error opening installation log file. Verify that the specified log file location exists and that you can write to it.
1623,ERROR_INSTALL_LANGUAGE_UNSUPPORTED: The language of this installation package is not supported by your system.
1624,ERROR_INSTALL_TRANSFORM_FAILURE: Error applying transforms. Verify that the specified transform paths are valid.
1625,ERROR_INSTALL_PACKAGE_REJECTED: This installation is forbidden by system policy. Contact your system administrator.
1626,ERROR_FUNCTION_NOT_CALLED: Function could not be executed.
1627,ERROR_FUNCTION_FAILED: Function failed during execution.
1628,ERROR_INVALID_TABLE: Invalid or unknown table specified.
1629,ERROR_DATATYPE_MISMATCH: Data supplied is of wrong type.
1630,ERROR_UNSUPPORTED_TYPE: Data of this type is not supported.
1631,ERROR_CREATE_FAILED: The Windows Installer service failed to start. Contact your support personnel.
1632,ERROR_INSTALL_TEMP_UNWRITABLE: The Temp folder is on a drive that is full or is inaccessible. Free up space on the drive or verify that you have write permission on the Temp folder.
